Time	"Time Code"	"Country Name"	"Country Code"	"Access to electricity (% of population) [EG.ELC.ACCS.ZS]"	"Agricultural land (% of land area) [AG.LND.AGRI.ZS]"	"Bank capital to assets ratio (%) [FB.BNK.CAPA.ZS]"	"Secondary education, pupils [SE.SEC.ENRL]"	"GDP per capita (current US$) [NY.GDP.PCAP.CD]"	"Rural population (% of total population) [SP.RUR.TOTL.ZS]"	"Population density (people per sq. km of land area) [EN.POP.DNST]"	"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]"	"Adjusted net enrollment rate, primary (% of primary school age children) [SE.PRM.TENR]"	"Children out of school (% of primary school age) [SE.PRM.UNER.ZS]"	"Pupil-teacher ratio, primary [SE.PRM.ENRL.TC.ZS]"	"Gross intake ratio in first grade of primary education, total (% of relevant age group) [SE.PRM.GINT.ZS]"	"School enrollment, primary (gross), gender parity index (GPI) [SE.ENR.PRIM.FM.ZS]"	"Unemployment, total (% of total labor force) (modeled ILO estimate) [SL.UEM.TOTL.ZS]"	"Population, total [SP.POP.TOTL]"	"Proportion of seats held by women in national parliaments (%) [SG.GEN.PARL.ZS]"	"Total debt service (% of GNI) [DT.TDS.DECT.GN.ZS]"	"GDP growth (annual %) [NY.GDP.MKTP.KD.ZG]"	"Number of people spending more than 10% of household consumption or income on out-of-pocket health care expenditure [SH.UHC.OOPC.10.TO]"
2015	"YR2015"	"Kiribati"	"KIR"	"90.5581814089579"	"41.9753086419753"	""	""	"1542.5752495838"	"48.381"	"136.950617283951"	"67.291"	"97.44464"	"2.55536"	""	"103.2292"	"1.02041"	""	"110930"	"8.7"	""	"10.4054079265676"	""
2015	"YR2015"	"Korea, Dem. People’s Rep."	"PRK"	"39.5670967102051"	"21.8420396976995"	""	"2148364"	""	"38.723"	"209.150676854082"	"71.481"	"94.75311"	"5.24689"	"20.53463"	"96.79875"	"1.00218"	"3.54399991035461"	"25183833"	"16.3"	""	""	""
2015	"YR2015"	"Korea, Rep."	"KOR"	"100"	"17.815177792601"	"8.02820941530245"	"3396766"	"27105.076226264"	"18.366"	"523.525547744882"	"82.0243902439024"	"98.53611"	""	"16.55424"	"100.3998"	"0.99847"	"3.59999990463257"	"51014947"	"16.3"	""	"2.79023616714657"	""
2015	"YR2015"	"Kosovo"	"XKX"	"100"	""	"12.2301363207966"	""	"3574.54333277778"	""	"165.500137779002"	"71.3463414634146"	""	""	""	""	""	""	"1801800"	""	"2.45575268244284"	"4.09445453574099"	""
2015	"YR2015"	"Kuwait"	"KWT"	"100"	"8.38383804132907"	"12.6251860358593"	"302047"	"29869.5293908248"	"0"	"215.240796857464"	"75.13"	""	"1.67411"	"8.86229"	""	"1.03221"	"2.20000004768372"	"3835591"	"1.5"	""	"0.593019617221231"	""
2015	"YR2015"	"Kyrgyz Republic"	"KGZ"	"99.9713897705078"	"55.0417101147028"	"16.5030375566603"	"643407"	"1121.08283510739"	"64.223"	"31.0578727841502"	"70.6512195121951"	"98.08164"	"0.38962"	"26.19366"	"106.1997"	"0.99271"	"7.55999994277954"	"5956900"	"19.2"	"6.4276557270849"	"3.90000000000006"	""
2015	"YR2015"	"Lao PDR"	"LAO"	"89.7"	"10.2642980935875"	""	"640231"	"2134.70422381961"	"66.892"	"29.2078162911612"	"66.546"	"94.89325"	"5.10675"	"24.15685"	"107.637"	"0.95433"	"0.680000007152557"	"6741164"	"25"	"3.05849816523169"	"7.26959177501747"	""
2015	"YR2015"	"Latvia"	"LVA"	"100"	"30.3071727243487"	"10.0633294720584"	"117761"	"13639.6941197963"	"32.02"	"31.8032647153426"	"74.4804878048781"	"96.48701"	"2.03865"	"11.13249"	"98.95319"	"1.00073"	"9.8730001449585"	"1977527"	"18"	""	"2.97170383161259"	""
2015	"YR2015"	"Lebanon"	"LBN"	"100"	"64.3206256109482"	""	"382427"	"7649.8326108624"	"11.894"	"638.580449657869"	"78.768"	""	""	""	""	""	"6.23299980163574"	"6532678"	"3.1"	"28.337182654202"	"0.415030764688112"	""
2015	"YR2015"	"Lesotho"	"LSO"	"29.9691867828369"	"73.2542819499341"	"10.5322853438781"	"133434"	"1219.17785261068"	"73.092"	"67.8201910408432"	"51.038"	"89.23853"	"7.61659"	"33.08664"	"120.1813"	"0.95012"	"24.2980003356934"	"2059021"	"25"	"1.88895582911746"	"2.76665968689002"	""
2015	"YR2015"	"Liberia"	"LBR"	"15.3362312316895"	"28.031561461794"	""	"226832"	"710.383857717515"	"50.18"	"46.4309593023256"	"62.269"	"38.1812"	"8.75025"	"30.44637"	""	"0.89947"	"2.18400001525879"	"4472230"	"11"	"1.56994225405592"	"0"	""
2015	"YR2015"	"Libya"	"LBY"	"73.2420043945313"	"8.72387101174171"	""	""	"4337.91913919348"	"20.73"	"3.64772326858156"	"72.121"	""	""	""	""	""	"16.0949993133545"	"6418315"	"16"	""	"-8.8620393625491"	""
2015	"YR2015"	"Liechtenstein"	"LIE"	"100"	"32.2499990463257"	""	"3349"	"167290.939983907"	"85.697"	"234.1875"	"82.6560975609756"	"99.80767"	"0.03349"	"7.84524"	"94.59459"	"0.98414"	""	"37470"	"20"	""	""	""
2015	"YR2015"	"Lithuania"	"LTU"	"100"	"47.9792482417199"	"11.0579250530853"	"263242"	"14291.9064174959"	"32.77"	"46.3672785315243"	"74.3219512195122"	"99.75232"	"0.08215"	"12.86014"	"102.703"	"0.99725"	"9.11999988555908"	"2904910"	"23.4"	""	"2.02062799496009"	""
2015	"YR2015"	"Luxembourg"	"LUX"	"100"	"54.0205778899016"	"7.01051761355808"	"47027"	"100428.367962681"	"9.821"	"234.404938271605"	"82.2926829268293"	"97.99135"	"1.05806"	"8.45773"	"101.3613"	"0.99895"	"6.66900014877319"	"569604"	"28.3"	""	"3.91596276667379"	""
2015	"YR2015"	"Macao SAR, China"	"MAC"	"100"	""	""	"30088"	"75340.9869811152"	"0"	"19805.4278801043"	"83.707"	"94.22006"	"4.68622"	"14.08362"	"98.46547"	"0.98414"	"1.80999994277954"	"602085"	""	""	"-21.5944876822351"	""
2015	"YR2015"	"Madagascar"	"MDG"	"20.0093116760254"	"71.1842557579924"	"11.5928708967932"	"1536209"	"402.088311769817"	"64.807"	"41.6536404262633"	"65.539"	""	""	"41.1927"	"177.5833"	"0.99973"	"1.79999995231628"	"24234088"	"20.5"	"1.5010431387411"	"3.11661471423099"	""
2015	"YR2015"	"Malawi"	"MWI"	"10.8"	"61.4128128977514"	"16.5244517828903"	"961589"	"380.597033140938"	"83.687"	"177.612462876538"	"61.953"	""	""	"69.50969"	""	"1.02041"	"5.78599977493286"	"16745303"	"16.7"	"1.13596944543815"	"2.79999999900333"	""
2015	"YR2015"	"Malaysia"	"MYS"	"100"	"26.0842177037361"	"10.4591408260647"	"2801439"	"9799.36753137135"	"25.787"	"92.1350235884949"	"75.461"	"99.51663"	"0.48337"	"11.521"	"104.7964"	"1.00579"	"3.09999990463257"	"30270962"	"10.4"	""	"5.09151572079188"	""
2015	"YR2015"	"Maldives"	"MDV"	"99.822395324707"	"26.3333336512248"	"20.4558756123396"	""	"9033.3904129872"	"61.471"	"1516.38333333333"	"77.691"	"96.276"	"0.46994"	"10.34037"	"103.8928"	"0.97116"	"5.67799997329712"	"454915"	"5.9"	"3.61217436989196"	"2.88456752643582"	""
2015	"YR2015"	"Mali"	"MLI"	"37.6"	"33.7660528278383"	""	"945484"	"751.170496562966"	"60.009"	"14.2918545472426"	"57.509"	"60.63998"	"39.29094"	"42.70695"	"65.3733"	"0.89754"	"7.72900009155273"	"17438778"	"8.8"	"0.83098078487265"	"5.96258159051517"	""
2015	"YR2015"	"Malta"	"MLT"	"100"	"31.9687485694884"	"7.31271675918952"	"29434"	"24046.2753502958"	"5.586"	"1390.790625"	"81.8975609756098"	"98.98471"	"0.69898"	"13.49445"	"105.8694"	"1.01476"	"5.39099979400635"	"445053"	"12.9"	""	"10.6610613756818"	""
2015	"YR2015"	"Marshall Islands"	"MHL"	"92.6719284057617"	"63.8888888888889"	""	"5454"	"3128.4997997876"	"24.189"	"319.105555555556"	""	"73.46722"	"25.2683"	""	""	"0.97674"	""	"57439"	"9.1"	""	"-0.364546611531892"	""
2015	"YR2015"	"Mauritania"	"MRT"	"39.5"	"38.5281847288251"	""	"187560"	"1194.31251537905"	"48.911"	"3.92577956728437"	"63.936"	""	""	"35.81193"	"128.6674"	"1.04896"	"10.7889995574951"	"4046301"	"25.2"	"4.6667265239741"	"1.3999999969575"	""
2015	"YR2015"	"Mauritius"	"MUS"	"97.9117431640625"	"42.3645320197044"	"10.5199814997425"	"129008"	"9260.44730250635"	"59"	"621.972906403941"	"74.3531707317073"	"96.27653"	"1.07612"	"18.82093"	"100.2286"	"1.01763"	"7.40999984741211"	"1262605"	"11.6"	"33.8743551096934"	"3.5530717035885"	""
2015	"YR2015"	"Mexico"	"MEX"	"99"	"54.9026466730111"	"10.4479762594419"	"13500000"	"9605.95235103139"	"20.715"	"62.6859013863525"	"74.904"	"99.3177"	"0.5745"	"26.92701"	"106.1223"	"0.99753"	"4.31300020217896"	"121858258"	"42.4"	"4.74297210759173"	"3.28799159933094"	""
2015	"YR2015"	"Micronesia, Fed. Sts."	"FSM"	"76.1110229492188"	"31.4285714285714"	"7.20626991382311"	""	"2894.34501124937"	"77.544"	"155.564285714286"	"67.315"	"85.45699"	"14.54301"	"19.7106"	"96.89337"	"0.97595"	""	"108895"	"0"	""	"4.93150055725128"	""
2015	"YR2015"	"Moldova"	"MDA"	"100"	"74.78406029026"	""	"233260"	"2179.23362495857"	"57.51"	"123.806319016268"	"71.478"	"89.94997"	"8.41505"	"17.45665"	"94.38187"	"0.98993"	"3.69400000572205"	"3554108"	"21.8"	"5.13169285913408"	"-0.338235296100407"	""
2015	"YR2015"	"Monaco"	"MCO"	"100"	""	"4.28818093989301"	"3297"	"165920.223639409"	"0"	"18859"	""	""	""	"12.63871"	""	""	""	"37718"	"20.8"	""	"4.94232976095542"	""
2015	"YR2015"	"Mongolia"	"MNG"	"82.7377166748047"	"72.6740518550941"	""	""	"3918.57917389554"	"31.77"	"1.93004389917351"	"69.111"	"96.79701"	"2.55576"	"28.222"	"110.7233"	"0.98197"	"4.86100006103516"	"2998439"	"14.5"	"16.9955232009645"	"2.37983580688481"	""
2015	"YR2015"	"Montenegro"	"MNE"	"100"	"17.2044605127497"	""	"60504"	"6514.27269528653"	"34.194"	"46.2571747211896"	"76.452"	"94.77612"	"4.26439"	""	"99.29302"	"1.00248"	"17.5440006256104"	"622159"	"17.3"	"30.8838239745671"	"3.39042087590376"	""
2015	"YR2015"	"Morocco"	"MAR"	"99.6804504394531"	"68.5447008738517"	""	""	"2875.25798516781"	"39.191"	"77.6688393457316"	"75.726"	""	""	"25.88159"	"103.5585"	"0.95002"	"9.46000003814697"	"34663603"	"17"	"3.57381010503381"	"4.53637816806425"	""
2015	"YR2015"	"Mozambique"	"MOZ"	"24"	"63.5189094330985"	""	"1073111"	"547.238093853497"	"65.6"	"34.3879574760294"	"57.206"	"91.51459"	"8.48541"	"54.66026"	"160.765"	"0.90852"	"3.42600011825562"	"27042002"	"39.6"	"4.42103998656414"	"6.59398595679544"	""
2015	"YR2015"	"Myanmar"	"MMR"	"60.5"	"19.5213450113309"	""	""	"1133.00281580351"	"70.142"	"80.6650425675262"	"65.81"	""	""	""	""	""	"0.765999972820282"	"52680726"	"12.7"	"0.907572158022936"	"6.99284029025135"	""
2015	"YR2015"	"Namibia"	"NAM"	"49.5601348876953"	"47.1389182426605"	"11.3619459349334"	""	"5032.88976228194"	"53.1"	"2.81177227951269"	"62.119"	""	""	""	""	""	"20.8309993743896"	"2314904"	"41.3"	""	"6.08637611380499"	""
2015	"YR2015"	"Nauru"	"NRU"	"99"	"20.0000002980232"	""	""	"8013.1478400396"	"0"	"623.75"	""	""	""	""	""	""	""	"12475"	"5.3"	""	"2.80819122591865"	""
2015	"YR2015"	"Nepal"	"NPL"	"86.6552734375"	"28.7478200209278"	""	"3176320"	"792.552890593381"	"81.443"	"188.455047087548"	"69.515"	"98.34165"	"1.65835"	"23.09923"	"159.4402"	"1.06181"	"1.42900002002716"	"27015031"	"29.5"	"1.04175076041482"	"3.32290543937557"	""
2015	"YR2015"	"Netherlands"	"NLD"	"100"	"54.5265657465123"	"5.55506036091869"	"1613497"	"45175.2318933798"	"9.827"	"502.817542297418"	"81.509756097561"	""	""	"11.62356"	""	"0.99958"	"6.87200021743774"	"16939923"	"37.3"	""	"1.95916969909209"	""
2015	"YR2015"	"New Caledonia"	"NCL"	"100"	"10.0787749175691"	""	""	""	"30.621"	"14.9015317286652"	"77.2443035079364"	""	""	""	""	""	"14.3269996643066"	"272400"	""	""	""	""
2015	"YR2015"	"New Zealand"	"NZL"	"100"	"41.1682047776385"	""	"487363.3"	"38559.5470380365"	"13.659"	"17.4535718354791"	"81.4568292682927"	"97.73031"	"1.77056"	"14.49628"	"98.5977"	"1.00536"	"5.36499977111816"	"4595700"	"31.4"	""	"3.58470455734231"	""
2015	"YR2015"	"Nicaragua"	"NIC"	"83.6257553100586"	"42.0890809373442"	"7.66968696675763"	""	"2049.85141546244"	"42.105"	"51.7138108692039"	"73.649"	""	""	""	""	""	"4.39699983596802"	"6223240"	"41.3"	"6.38362557795266"	"4.79226764841731"	""
2015	"YR2015"	"Niger"	"NER"	"16.6"	"36.063787795058"	""	"595426"	"360.853384070947"	"83.753"	"15.7903710428673"	"60.631"	"62.49335"	"37.50665"	"36.6289"	"87.43849"	"0.84673"	"0.29899999499321"	"20001663"	"13.3"	"1.2494943423089"	"4.33707236874471"	""
2015	"YR2015"	"Nigeria"	"NGA"	"52.5"	"77.7364208307256"	"12.3756754704188"	"11100000"	"2730.4303237015"	"52.162"	"198.883854321069"	"53.112"	""	""	""	""	""	"5.31300020217896"	"181137448"	"5.6"	"0.335084816922121"	"2.65269329541835"	""
2015	"YR2015"	"North Macedonia"	"MKD"	"100"	"50.0396510705789"	"10.8369974192082"	"168967"	"4840.27312286783"	"42.592"	"82.4475812846947"	"75.406"	"91.7157"	"5.29826"	"14.40654"	"98.02541"	"1.00323"	"26.068000793457"	"2079328"	"33.3"	"10.6808454045314"	"3.85561030191197"	""
2015	"YR2015"	"Northern Mariana Islands"	"MNP"	"100"	"6.52173913043478"	""	""	"16690.5700968089"	"8.643"	"121.260869565217"	""	""	""	""	""	""	""	"55780"	""	""	"3.39622641509433"	""
2015	"YR2015"	"Norway"	"NOR"	"100"	"2.70056927919947"	""	"443491"	"74521.56993249"	"18.909"	"14.2105725713798"	"82.3048780487805"	"99.77225"	"0.1335"	"8.86857"	"100.7819"	"0.99728"	"4.2960000038147"	"5188607"	"39.6"	""	"1.97005293385466"	""
2015	"YR2015"	"Oman"	"OMN"	"100"	"4.63327948303716"	""	"286900"	"16150.8872575968"	"18.65"	"13.7878772213247"	"76.887"	"97.56094"	"0.50493"	""	"105.5131"	"1.04484"	"3.54200005531311"	"4267348"	"1.2"	""	"4.74125071715432"	""
2015	"YR2015"	"Pakistan"	"PAK"	"71.1974105834961"	"46.9619136571191"	"8.41791885693772"	"12100000"	"1356.66773135083"	"63.974"	"258.700399543379"	"66.577"	"61.78627"	"32.35725"	"46.34065"	"105.2766"	"0.85593"	"3.56599998474121"	"199426964"	"20.6"	"1.43209206551967"	"4.73114747532901"	""
2015	"YR2015"	"Palau"	"PLW"	"99.4989166259766"	"10.8695652173913"	""	""	"16593.4899518823"	"21.841"	"38.4021739130435"	""	""	""	""	""	""	""	"17665"	"0"	""	"10.4309732952978"	""
2015	"YR2015"	"Panama"	"PAN"	"94.9175415039063"	"30.3605057842346"	"10.1660266444302"	"316899"	"13630.3079737945"	"33.304"	"53.3829297820823"	"77.776"	"87.74289"	"10.21042"	"21.89367"	"99.91097"	"0.97546"	"3.00200009346008"	"3968487"	"18.3"	""	"5.7327636321358"	""
2015	"YR2015"	"Papua New Guinea"	"PNG"	"44.5455284118652"	"2.62774367354149"	"13.3085968541512"	""	"2679.32671103336"	"86.988"	"17.9034911451663"	"63.466"	""	""	""	""	""	"2.57599997520447"	"8107775"	"2.7"	"5.16546805438726"	"9.49999999999997"	""
2015	"YR2015"	"Paraguay"	"PRY"	"99.331532"	"55.0843191542915"	"7.17880942250327"	""	"5406.70385708338"	"39.25"	"16.8355046564309"	"73.662"	""	""	""	""	""	"4.55600023269653"	"6688746"	"15"	"5.65146765031851"	"3.08037400793089"	""
2015	"YR2015"	"Peru"	"PER"	"93.852179"	"18.2296875"	"10.0867269225816"	"2681531"	"6227.58671646074"	"22.643"	"23.8052609375"	"75.792"	"96.4863"	""	"17.9767"	"95.81901"	"1.00091"	"3"	"30470734"	"22.3"	"3.0106654738276"	"3.25588959720268"	"2600000"
2015	"YR2015"	"Philippines"	"PHL"	"89.08"	"41.7211657779119"	"9.98738551392186"	"7319461"	"2867.15199022128"	"53.716"	"342.466418486099"	"70.644"	"95.57779"	"2.82812"	"30.26629"	"112.3358"	"0.97008"	"3.02600002288818"	"102113212"	"27.2"	"2.98644925692547"	"6.066548904721"	"6419000"
2015	"YR2015"	"Poland"	"POL"	"100"	"46.9349096965936"	"9.36970017233249"	"2548405"	"12572.3218484765"	"39.722"	"124.061569613639"	"77.4512195121951"	""	""	""	""	""	"7.50099992752075"	"37986412"	"27.4"	""	"3.8389451674761"	""
2015	"YR2015"	"Portugal"	"PRT"	"100"	"40.3346526426928"	"7.20607388338914"	"778589"	"19252.6349536042"	"36.486"	"113.072524887763"	"81.1243902439025"	"97.59877"	"1.27073"	"13.30619"	""	"0.96252"	"12.4440002441406"	"10358076"	"34.8"	""	"1.82206564350729"	""
2015	"YR2015"	"Puerto Rico"	"PRI"	"100"	"22.2886129592156"	""	"278964"	"29764.0538920397"	"6.376"	"391.563246899662"	"79.353487804878"	"83.68389"	"16.1256"	"13.89943"	"90.00935"	"1.00037"	"12"	"3473166"	""	""	"-1.04944365110553"	""
2015	"YR2015"	"Qatar"	"QAT"	"100"	"5.83979354450972"	""	"95567"	"63039.0165548075"	"1.05500000000001"	"220.991386735573"	"79.758"	"96.17885"	"3.42173"	"11.62677"	"109.476"	"1.00843"	"0.159999996423721"	"2565710"	"0"	""	"3.65751026057268"	""
2015	"YR2015"	"Romania"	"ROU"	"100"	"60.2312239221141"	"8.17832099493576"	"1562960"	"8977.49854425137"	"46.113"	"86.1243089360223"	"75.0121951219512"	"89.5262"	"7.76335"	"18.90704"	"88.15012"	"0.98508"	"6.81199979782104"	"19815481"	"13.7"	"13.6434569966742"	"3.8715223230984"	""
2015	"YR2015"	"Russian Federation"	"RUS"	"100"	"13.2944703414022"	"8.9208350853855"	"9384610"	"9313.78754166624"	"25.95"	"8.79880404497318"	"71.1834146341463"	"96.625"	"1.33646"	"20.14375"	"102.3605"	"1.00792"	"5.57100009918213"	"144096870"	"13.6"	"7.62000978165106"	"-2.30773350532326"	""
2015	"YR2015"	"Rwanda"	"RWA"	"22.8"	"73.4373713486777"	"15.9539933647184"	"567838"	"728.081757390407"	"82.996"	"460.846007296311"	"67.45"	""	""	"58.34317"	"145.2092"	"1.01361"	"1.09899997711182"	"11369071"	"63.8"	"2.28625575614858"	"8.86797737443902"	""
2015	"YR2015"	"Samoa"	"WSM"	"99.5013656616211"	"12.3674911660777"	""	"25994"	"4155.27935285323"	"81.086"	"68.3791519434629"	"72.73"	"97.3378"	"0.54837"	""	"102.6134"	"1.00033"	"8.61600017547607"	"193513"	"6.1"	"2.66353708284432"	"1.45106458049524"	""
2015	"YR2015"	"San Marino"	"SMR"	"100"	"16.6666666666667"	"6.92818353413774"	""	"45774.5878900486"	"3.261"	"554.533333333333"	""	""	""	""	""	""	""	"33272"	"16.7"	""	"0.599999999999994"	""
2015	"YR2015"	"Sao Tome and Principe"	"STP"	"67.5950012207031"	"50.7291674613953"	""	"22123"	"1595.86142275725"	"29.826"	"207.741666666667"	"69.377"	"88.67936"	"11.29992"	"38.77644"	"98.79966"	"0.96129"	"13.6049995422363"	"199432"	"18.2"	"0.87262480675984"	"3.79839893574065"	""
2015	"YR2015"	"Saudi Arabia"	"SAU"	"100"	"80.7723003084166"	"13.9025544488238"	""	"20627.9327820675"	"16.82"	"14.754530653257"	"74.651"	""	""	"10.90061"	"116.929"	"1.00775"	"5.59000015258789"	"31717667"	"19.9"	""	"4.10640887013658"	""
2015	"YR2015"	"Senegal"	"SEN"	"60.5"	"46.0603542305095"	""	"1136477"	"1218.76424640812"	"54.138"	"75.7204539552278"	"66.747"	"75.44459"	"24.22231"	"32.09004"	"97.72475"	"1.11954"	"6.75699996948242"	"14578459"	"42.7"	"2.17245232409322"	"6.36726342710998"	""
2015	"YR2015"	"Serbia"	"SRB"	"100"	"39.6581294305968"	""	"553448"	"5585.1178082606"	"44.304"	"81.1271781385776"	"75.2878048780488"	"99.20623"	"0.79377"	"15.24293"	"100.1316"	"0.99775"	"17.9209995269775"	"7095383"	"34"	"11.2758952251526"	"1.77632097282286"	""
2015	"YR2015"	"Seychelles"	"SYC"	"100"	"3.36956511373104"	"11.1072623891446"	"7394"	"14745.3414620288"	"44.6"	"203.084782608696"	"74.2951219512195"	"95.22018"	"0.90093"	"13.72171"	"100.9766"	"1.03043"	""	"93419"	"43.8"	""	"4.93738561888499"	""
2015	"YR2015"	"Sierra Leone"	"SLE"	"19.1775207519531"	"54.7104461069548"	""	"449320"	"588.228452702849"	"59.171"	"99.3615128844555"	"52.941"	"97.7963"	"1.64328"	"33.75042"	"151.8492"	"1.01415"	"4.75"	"7171914"	"12.4"	"1.2587881231314"	"-20.5987707154032"	""
2015	"YR2015"	"Singapore"	"SGP"	"100"	"0.930888592414402"	"9.00074607131206"	""	"55646.6187469505"	"0"	"7806.77275159112"	"82.7439024390244"	""	""	""	""	""	"3.78999996185303"	"5535002"	"23.9"	""	"2.89249922790063"	""
2015	"YR2015"	"Sint Maarten (Dutch part)"	"SXM"	"100"	""	""	""	""	"0"	"1141.91176470588"	""	""	""	""	""	""	""	"38825"	""	""	"0.509065949779796"	""
2015	"YR2015"	"Slovak Republic"	"SVK"	"100"	"39.2787300625945"	"11.1224110362878"	"454032"	"16182.3037239884"	"46.111"	"112.803144205344"	"76.5634146341463"	"82.6023"	"6.08403"	"15.24933"	"93.79335"	"0.99201"	"11.4809999465942"	"5423801"	"18.7"	""	"4.1748731972655"	""
2015	"YR2015"	"Slovenia"	"SVN"	"100"	"30.6062766100443"	""	"143247"	"20887.5196403428"	"46.219"	"102.446108744427"	"80.7756097560976"	"98.28673"	"0.45091"	"16.90462"	"103.3361"	"1.00744"	"8.96199989318848"	"2063531"	"36.7"	""	"2.30489583453499"	""
2015	"YR2015"	"Solomon Islands"	"SLB"	"55.1"	"3.85852090032154"	"15.5016347679286"	""	"1914.46792551698"	"77.64"	"21.5476241514827"	"72.173"	"70.59233"	"0.07434"	"25.73093"	""	"0.98953"	"2.01300001144409"	"603118"	"2"	"1.25078033395898"	"2.54224020069339"	""
2015	"YR2015"	"Somalia"	"SOM"	"29.3870277404785"	"70.3366595466573"	""	""	"293.46542260553"	"56.755"	"21.9931791373099"	"55.92"	""	""	""	""	""	"14.4119997024536"	"13797201"	"13.8"	"0.000800542588010907"	""	""
2015	"YR2015"	"South Africa"	"ZAF"	"85.5"	"79.830020855831"	"7.03823830399898"	"5279196"	"5730.9341743665"	"35.172"	"45.6572612089787"	"62.649"	"95.64551"	"4.35449"	"30.3322"	"97.97832"	"0.93338"	"25.1560001373291"	"55386367"	"42"	"2.96561834348531"	"1.19373280124428"	""
2015	"YR2015"	"South Sudan"	"SSD"	"18.5968742370605"	""	""	"164135"	"1154.80094905878"	"81.148"	""	"56.855"	"35.25072"	"62.35948"	"46.75029"	"98.91152"	"0.7078"	"12.8380002975464"	"10715658"	"26.5"	""	"-10.7918084928296"	""
2015	"YR2015"	"Spain"	"ESP"	"100"	"53.189060520875"	"7.4430050412189"	"3313127"	"25817.3866083761"	"20.398"	"92.9526830143124"	"82.8317073170732"	"99.4684"	"0.32778"	"13.18623"	"99.55732"	"1.01552"	"22.056999206543"	"46444832"	"41.1"	""	"3.64468015224406"	""
2015	"YR2015"	"Sri Lanka"	"LKA"	"93.9718627929688"	"43.6931908786477"	"7.88213961704128"	""	"3843.78067184442"	"81.744"	"334.396428001914"	"76.316"	"99.06271"	"0.93729"	"23.15243"	"97.68594"	"0.97894"	"4.67000007629395"	"20970000"	"4.9"	"4.51883252329385"	"5.00768330472781"	""
2015	"YR2015"	"St. Kitts and Nevis"	"KNA"	"100"	"23.0769230769231"	"7.41510336018724"	"4318"	"18286.3193850042"	"69.173"	"196.934615384615"	""	""	""	"15.09945"	"114.1044"	"0.99322"	""	"51203"	"13.3"	""	"2.14665652390131"	""
2015	"YR2015"	"St. Lucia"	"LCA"	"97.3642654418945"	"17.377049805688"	"3.52974167850979"	"13215"	"9160.73415733431"	"81.485"	"293.649180327869"	"75.596"	"98.39989"	"1.41452"	"15.4614"	""	"0.96816"	"24.0900001525879"	"179126"	"16.7"	"4.68185355598288"	"0.272500389647632"	""
2015	"YR2015"	"St. Martin (French part)"	"MAF"	"100"	""	""	""	""	""	"659.154411764706"	"79.4707317073171"	""	""	""	""	""	""	"35858"	""	""	""	""
2015	"YR2015"	"St. Vincent and the Grenadines"	"VCT"	"99.4523162841797"	"25.6410256410256"	"7.44881073610707"	"10286"	"6921.40975020217"	"49.036"	"279.866666666667"	"72.095"	"97.95395"	"0.92903"	"14.89632"	"117.3475"	"0.99073"	"20.1989994049072"	"109148"	"13"	"4.04505508479378"	"1.34163899206334"	""
2015	"YR2015"	"Sudan"	"SDN"	"49.2626762390137"	""	""	"2059715"	"2486.74565866274"	"66.106"	""	"64.429"	"56.97478"	"43.02522"	""	"81.16541"	"0.91316"	"13.1549997329712"	"38902950"	"30.5"	"0.594779233314995"	"4.90604517452817"	""
2015	"YR2015"	"Suriname"	"SUR"	"95.1104431152344"	"0.557692307692308"	""	"54721"	"8561.97417855142"	"33.944"	"3.58425"	"71.249"	"89.26191"	"10.61894"	"13.33105"	"104.0158"	"1.01013"	"7.21999979019165"	"559143"	"25.5"	""	"-3.41109586355617"	""
2015	"YR2015"	"Sweden"	"SWE"	"100"	"7.46311175475223"	""	"844112"	"50832.5527092655"	"13.447"	"24.0582995752621"	"82.2048780487805"	"99.6353"	"0.00258"	"12.09754"	"100.3057"	"1.04178"	"7.43200016021729"	"9799186"	"43.6"	""	"4.45656910952738"	""
2015	"YR2015"	"Switzerland"	"CHE"	"100"	"38.438354493711"	"7.29080595077397"	"614470"	"82081.5971239792"	"26.282"	"209.596006562314"	"82.8975609756098"	"99.62628"	"0.16862"	""	"98.07257"	"0.99718"	"4.80100011825562"	"8282396"	"32"	""	"1.33336908591109"	""
2015	"YR2015"	"Syrian Arab Republic"	"SYR"	"89.8136749267578"	"75.8100528236127"	""	""	""	"47.832"	"98.009083483091"	"69.908"	""	""	""	""	""	"8.39200019836426"	"17997408"	"12.4"	""	""	""
2015	"YR2015"	"Tajikistan"	"TJK"	"99.6523666381836"	"34.1379061892067"	""	""	"929.095857223746"	"73.258"	"60.9123712083003"	"70.137"	"97.5325"	"1.89971"	"22.28986"	"97.0824"	"0.9892"	"11.3500003814697"	"8454028"	"19"	"3.34493818280985"	"6.0082878718954"	""
2015	"YR2015"	"Tanzania"	"TZA"	"26.5738697052002"	"44.7617972454279"	"11.1088712350863"	"1774383"	"947.933446487903"	"68.383"	"58.1199288778505"	"63.111"	""	""	""	""	"1.05459"	"2.12299990653992"	"51482633"	"36"	"0.753246722850814"	"6.16062877406685"	""
